date,daily_total_apedo,hour,hourly_steps_apedo,cumulative_daily_steps_apedo,daily_total_fbit,hourly_steps_fbit,cumulative_daily_steps_fbit,dow,week_weekend,hour_diff_apedo_fbit
2018-09-08,18389,21,82,18293,15421,131,15189,Sat,Weekend,-49
2018-09-08,18389,22,96,18389,15421,217,15406,Sat,Weekend,-121
2018-09-08,18389,23,0,18389,15421,0,15406,Sat,Weekend,0
2018-09-09,6946,6,0,0,6499,0,87,Sun,Weekend,0
2018-09-09,6946,7,0,0,6499,311,398,Sun,Weekend,-311
2018-09-09,6946,8,1663,1663,6499,1046,1444,Sun,Weekend,617
2018-09-09,6946,9,633,2296,6499,441,1885,Sun,Weekend,192
2018-09-09,6946,10,364,2660,6499,333,2218,Sun,Weekend,31
2018-09-09,6946,11,436,3096,6499,83,2301,Sun,Weekend,353
2018-09-09,6946,12,289,3385,6499,439,2740,Sun,Weekend,-150
2018-09-09,6946,13,122,3507,6499,28,2768,Sun,Weekend,94
2018-09-09,6946,14,0,3507,6499,0,2768,Sun,Weekend,0
2018-09-09,6946,15,379,3886,6499,414,3182,Sun,Weekend,-35
2018-09-09,6946,16,852,4738,6499,742,3924,Sun,Weekend,110
2018-09-09,6946,17,180,4918,6499,337,4261,Sun,Weekend,-157
2018-09-09,6946,18,113,5031,6499,399,4660,Sun,Weekend,-286
2018-09-09,6946,19,575,5606,6499,876,5536,Sun,Weekend,-301
2018-09-09,6946,20,824,6430,6499,330,5866,Sun,Weekend,494
2018-09-09,6946,21,335,6765,6499,256,6122,Sun,Weekend,79
2018-09-09,6946,22,181,6946,6499,377,6499,Sun,Weekend,-196
2018-09-09,6946,23,0,6946,6499,0,6499,Sun,Weekend,0
2018-09-10,13144,6,0,302,15928,909,958,Mon,Weekday,-909
2018-09-10,13144,7,367,669,15928,791,1749,Mon,Weekday,-424
2018-09-10,13144,8,302,971,15928,961,2710,Mon,Weekday,-659
2018-09-10,13144,9,540,1511,15928,275,2985,Mon,Weekday,265
2018-09-10,13144,10,1137,2648,15928,1178,4163,Mon,Weekday,-41
2018-09-10,13144,11,386,3034,15928,491,4654,Mon,Weekday,-105
2018-09-10,13144,12,0,3034,15928,898,5552,Mon,Weekday,-898
2018-09-10,13144,13,3e3,6034,15928,2066,7618,Mon,Weekday,934
2018-09-10,13144,14,537,6571,15928,473,8091,Mon,Weekday,64
2018-09-10,13144,15,651,7222,15928,673,8764,Mon,Weekday,-22
2018-09-10,13144,16,779,8001,15928,1138,9902,Mon,Weekday,-359
2018-09-10,13144,17,0,8001,15928,1292,11194,Mon,Weekday,-1292
2018-09-10,13144,18,1300,9301,15928,1128,12322,Mon,Weekday,172
2018-09-10,13144,19,443,9744,15928,2806,15128,Mon,Weekday,-2363
2018-09-10,13144,20,2919,12663,15928,468,15596,Mon,Weekday,2451
2018-09-10,13144,21,390,13053,15928,303,15899,Mon,Weekday,87
2018-09-10,13144,22,393,13446,15928,29,15928,Mon,Weekday,364
2018-09-10,13144,23,0,13446,15928,0,15928,Mon,Weekday,0
2018-09-11,21183,6,0,0,21757,116,213,Tue,Weekday,-116
2018-09-11,21183,7,573,573,21757,2985,3198,Tue,Weekday,-2412
2018-09-11,21183,8,4502,5075,21757,2830,6028,Tue,Weekday,1672
2018-09-11,21183,9,220,5295,21757,158,6186,Tue,Weekday,62
2018-09-11,21183,10,728,6023,21757,473,6659,Tue,Weekday,255
2018-09-11,21183,11,908,6931,21757,1242,7901,Tue,Weekday,-334
2018-09-11,21183,12,467,7398,21757,369,8270,Tue,Weekday,98
2018-09-11,21183,13,0,7398,21757,1156,9426,Tue,Weekday,-1156
2018-09-11,21183,14,2713,10111,21757,3481,12907,Tue,Weekday,-768
2018-09-11,21183,15,2389,12500,21757,201,13108,Tue,Weekday,2188
2018-09-11,21183,16,0,12500,21757,185,13293,Tue,Weekday,-185
2018-09-11,21183,17,2437,14937,21757,2409,15702,Tue,Weekday,28
2018-09-11,21183,18,4280,19217,21757,4298,20000,Tue,Weekday,-18
2018-09-11,21183,19,1473,20690,21757,1340,21340,Tue,Weekday,133
2018-09-11,21183,20,308,20998,21757,137,21477,Tue,Weekday,171
2018-09-11,21183,21,185,21183,21757,280,21757,Tue,Weekday,-95
2018-09-11,21183,22,0,21183,21757,0,21757,Tue,Weekday,0
2018-09-11,21183,23,0,21183,21757,0,21757,Tue,Weekday,0
2018-09-12,16928,6,0,246,17431,595,645,Wed,Weekday,-595
2018-09-12,16928,7,391,637,17431,0,645,Wed,Weekday,391
2018-09-12,16928,8,845,1482,17431,735,1380,Wed,Weekday,110
2018-09-12,16928,9,30,1512,17431,280,1660,Wed,Weekday,-250
2018-09-12,16928,10,212,1724,17431,205,1865,Wed,Weekday,7
2018-09-12,16928,11,158,1882,17431,133,1998,Wed,Weekday,25
2018-09-12,16928,12,0,1882,17431,467,2465,Wed,Weekday,-467
2018-09-12,16928,13,671,2553,17431,707,3172,Wed,Weekday,-36
2018-09-12,16928,14,13,2566,17431,428,3600,Wed,Weekday,-415
2018-09-12,16928,15,1003,3569,17431,757,4357,Wed,Weekday,246
2018-09-12,16928,16,297,3866,17431,2216,6573,Wed,Weekday,-1919
2018-09-12,16928,17,5896,9762,17431,5928,12501,Wed,Weekday,-32
2018-09-12,16928,18,3019,12781,17431,819,13320,Wed,Weekday,2200
2018-09-12,16928,19,2054,14835,17431,2310,15630,Wed,Weekday,-256
2018-09-12,16928,20,1708,16543,17431,1238,16868,Wed,Weekday,470
2018-09-12,16928,21,239,16782,17431,336,17204,Wed,Weekday,-97
2018-09-12,16928,22,392,17174,17431,221,17425,Wed,Weekday,171
2018-09-12,16928,23,0,17174,17431,6,17431,Wed,Weekday,-6
2018-09-13,15370,6,0,0,17526,176,247,Thu,Weekday,-176
2018-09-13,15370,7,519,519,17526,502,749,Thu,Weekday,17
2018-09-13,15370,8,550,1069,17526,902,1651,Thu,Weekday,-352
2018-09-13,15370,9,626,1695,17526,176,1827,Thu,Weekday,450
2018-09-13,15370,10,14,1709,17526,449,2276,Thu,Weekday,-435
2018-09-13,15370,11,861,2570,17526,731,3007,Thu,Weekday,130
2018-09-13,15370,12,25,2595,17526,1004,4011,Thu,Weekday,-979
2018-09-13,15370,13,719,3314,17526,1990,6001,Thu,Weekday,-1271
2018-09-13,15370,14,1964,5278,17526,239,6240,Thu,Weekday,1725
2018-09-13,15370,15,87,5365,17526,133,6373,Thu,Weekday,-46
2018-09-13,15370,16,179,5544,17526,51,6424,Thu,Weekday,128
2018-09-13,15370,17,144,5688,17526,174,6598,Thu,Weekday,-30
2018-09-13,15370,18,117,5805,17526,902,7500,Thu,Weekday,-785
2018-09-13,15370,19,1201,7006,17526,1745,9245,Thu,Weekday,-544
2018-09-13,15370,20,572,7578,17526,3851,13096,Thu,Weekday,-3279
2018-09-13,15370,21,5951,13529,17526,3419,16515,Thu,Weekday,2532
2018-09-13,15370,22,1812,15341,17526,1011,17526,Thu,Weekday,801
2018-09-13,15370,23,29,15370,17526,0,17526,Thu,Weekday,29
2018-09-14,19343,6,0,329,17867,159,401,Fri,Weekday,-159
2018-09-14,19343,7,1105,1434,17867,3474,3875,Fri,Weekday,-2369
2018-09-14,19343,8,3293,4727,17867,622,4497,Fri,Weekday,2671
2018-09-14,19343,9,718,5445,17867,473,4970,Fri,Weekday,245
2018-09-14,19343,10,280,5725,17867,366,5336,Fri,Weekday,-86
2018-09-14,19343,11,1284,7009,17867,1167,6503,Fri,Weekday,117
2018-09-14,19343,12,971,7980,17867,1377,7880,Fri,Weekday,-406
2018-09-14,19343,13,243,8223,17867,239,8119,Fri,Weekday,4
2018-09-14,19343,14,340,8563,17867,112,8231,Fri,Weekday,228
2018-09-14,19343,15,296,8859,17867,161,8392,Fri,Weekday,135
2018-09-14,19343,16,6,8865,17867,202,8594,Fri,Weekday,-196
2018-09-14,19343,17,679,9544,17867,3186,11780,Fri,Weekday,-2507
2018-09-14,19343,18,6848,16392,17867,3032,14812,Fri,Weekday,3816
2018-09-14,19343,19,549,16941,17867,1892,16704,Fri,Weekday,-1343
2018-09-14,19343,20,2194,19135,17867,701,17405,Fri,Weekday,1493
2018-09-14,19343,21,433,19568,17867,257,17662,Fri,Weekday,176
2018-09-14,19343,22,104,19672,17867,205,17867,Fri,Weekday,-101
2018-09-14,19343,23,0,19672,17867,0,17867,Fri,Weekday,0
2018-09-15,17314,6,0,0,15779,0,0,Sat,Weekend,0
2018-09-15,17314,7,0,0,15779,2523,2523,Sat,Weekend,-2523
2018-09-15,17314,8,3223,3223,15779,345,2868,Sat,Weekend,2878
2018-09-15,17314,9,723,3946,15779,482,3350,Sat,Weekend,241
2018-09-15,17314,10,12,3958,15779,0,3350,Sat,Weekend,12
2018-09-15,17314,11,0,3958,15779,12,3362,Sat,Weekend,-12
2018-09-15,17314,12,213,4171,15779,592,3954,Sat,Weekend,-379
2018-09-15,17314,13,344,4515,15779,209,4163,Sat,Weekend,135
2018-09-15,17314,14,0,4515,15779,282,4445,Sat,Weekend,-282
2018-09-15,17314,15,2005,6520,15779,2459,6904,Sat,Weekend,-454
2018-09-15,17314,16,1152,7672,15779,2039,8943,Sat,Weekend,-887
2018-09-15,17314,17,2843,10515,15779,3259,12202,Sat,Weekend,-416
2018-09-15,17314,18,4255,14770,15779,999,13201,Sat,Weekend,3256
2018-09-15,17314,19,864,15634,15779,1160,14361,Sat,Weekend,-296
2018-09-15,17314,20,542,16176,15779,577,14938,Sat,Weekend,-35
2018-09-15,17314,21,477,16653,15779,535,15473,Sat,Weekend,-58
2018-09-15,17314,22,324,16977,15779,284,15757,Sat,Weekend,40
2018-09-15,17314,23,337,17314,15779,22,15779,Sat,Weekend,315
2018-09-16,13976,6,0,0,14983,8,67,Sun,Weekend,-8
2018-09-16,13976,7,0,0,14983,293,360,Sun,Weekend,-293
2018-09-16,13976,8,503,503,14983,808,1168,Sun,Weekend,-305
2018-09-16,13976,9,55,558,14983,759,1927,Sun,Weekend,-704
2018-09-16,13976,10,349,907,14983,536,2463,Sun,Weekend,-187
2018-09-16,13976,11,285,1192,14983,269,2732,Sun,Weekend,16
2018-09-16,13976,12,81,1273,14983,326,3058,Sun,Weekend,-245
2018-09-16,13976,13,456,1729,14983,380,3438,Sun,Weekend,76
2018-09-16,13976,14,1123,2852,14983,3518,6956,Sun,Weekend,-2395
2018-09-16,13976,15,6591,9443,14983,3801,10757,Sun,Weekend,2790
2018-09-16,13976,16,671,10114,14983,320,11077,Sun,Weekend,351
2018-09-16,13976,17,88,10202,14983,740,11817,Sun,Weekend,-652
2018-09-16,13976,18,1131,11333,14983,751,12568,Sun,Weekend,380
2018-09-16,13976,19,1021,12354,14983,1472,14040,Sun,Weekend,-451
2018-09-16,13976,20,641,12995,14983,518,14558,Sun,Weekend,123
2018-09-16,13976,21,981,13976,14983,368,14926,Sun,Weekend,613
2018-09-16,13976,22,0,13976,14983,0,14926,Sun,Weekend,0
2018-09-16,13976,23,0,13976,14983,18,14944,Sun,Weekend,-18
2018-09-17,12406,6,0,152,14519,1046,1080,Mon,Weekday,-1046
2018-09-17,12406,7,834,986,14519,790,1870,Mon,Weekday,44
2018-09-17,12406,8,885,1871,14519,1011,2881,Mon,Weekday,-126
2018-09-17,12406,9,43,1914,14519,1462,4343,Mon,Weekday,-1419
2018-09-17,12406,10,2074,3988,14519,306,4649,Mon,Weekday,1768
2018-09-17,12406,11,140,4128,14519,436,5085,Mon,Weekday,-296
2018-09-17,12406,12,949,5077,14519,996,6081,Mon,Weekday,-47
2018-09-17,12406,13,193,5270,14519,375,6456,Mon,Weekday,-182
2018-09-17,12406,14,178,5448,14519,317,6773,Mon,Weekday,-139
2018-09-17,12406,15,388,5836,14519,227,7000,Mon,Weekday,161
2018-09-17,12406,16,0,5836,14519,863,7863,Mon,Weekday,-863
2018-09-17,12406,17,2201,8037,14519,1991,9854,Mon,Weekday,210
2018-09-17,12406,18,278,8315,14519,1556,11410,Mon,Weekday,-1278
2018-09-17,12406,19,956,9271,14519,937,12347,Mon,Weekday,19
2018-09-17,12406,20,2356,11627,14519,1017,13364,Mon,Weekday,1339
2018-09-17,12406,21,0,11627,14519,344,13708,Mon,Weekday,-344
2018-09-17,12406,22,0,11627,14519,782,14490,Mon,Weekday,-782
2018-09-17,12406,23,931,12558,14519,13,14503,Mon,Weekday,918
2018-09-18,13374,6,0,366,13367,467,543,Tue,Weekday,-467
2018-09-18,13374,7,23,389,13367,1088,1631,Tue,Weekday,-1065
2018-09-18,13374,8,869,1258,13367,2368,3999,Tue,Weekday,-1499
2018-09-18,13374,9,2732,3990,13367,714,4713,Tue,Weekday,2018
2018-09-18,13374,10,623,4613,13367,82,4795,Tue,Weekday,541
2018-09-18,13374,11,96,4709,13367,379,5174,Tue,Weekday,-283
2018-09-18,13374,12,314,5023,13367,846,6020,Tue,Weekday,-532
2018-09-18,13374,13,302,5325,13367,2307,8327,Tue,Weekday,-2005
2018-09-18,13374,14,0,5325,13367,139,8466,Tue,Weekday,-139
2018-09-18,13374,15,2548,7873,13367,527,8993,Tue,Weekday,2021
2018-09-18,13374,16,607,8480,13367,271,9264,Tue,Weekday,336
2018-09-18,13374,17,341,8821,13367,2142,11406,Tue,Weekday,-1801
2018-09-18,13374,18,3059,11880,13367,873,12279,Tue,Weekday,2186
2018-09-18,13374,19,502,12382,13367,379,12658,Tue,Weekday,123
2018-09-18,13374,20,291,12673,13367,271,12929,Tue,Weekday,20
2018-09-18,13374,21,642,13315,13367,308,13237,Tue,Weekday,334
2018-09-18,13374,22,425,13740,13367,110,13347,Tue,Weekday,315
2018-09-18,13374,23,0,13740,13367,9,13356,Tue,Weekday,-9
2018-09-19,15258,6,0,270,16547,417,514,Wed,Weekday,-417
2018-09-19,15258,7,150,420,16547,1112,1626,Wed,Weekday,-962
2018-09-19,15258,8,1130,1550,16547,343,1969,Wed,Weekday,787
2018-09-19,15258,9,366,1916,16547,213,2182,Wed,Weekday,153
2018-09-19,15258,10,160,2076,16547,653,2835,Wed,Weekday,-493
2018-09-19,15258,11,468,2544,16547,818,3653,Wed,Weekday,-350
2018-09-19,15258,12,828,3372,16547,882,4535,Wed,Weekday,-54
2018-09-19,15258,13,320,3692,16547,883,5418,Wed,Weekday,-563
2018-09-19,15258,14,2704,6396,16547,2273,7691,Wed,Weekday,431
2018-09-19,15258,15,0,6396,16547,398,8089,Wed,Weekday,-398
2018-09-19,15258,16,476,6872,16547,181,8270,Wed,Weekday,295
2018-09-19,15258,17,106,6978,16547,4665,12935,Wed,Weekday,-4559
2018-09-19,15258,18,5904,12882,16547,756,13691,Wed,Weekday,5148
2018-09-19,15258,19,1440,14322,16547,889,14580,Wed,Weekday,551
2018-09-19,15258,20,477,14799,16547,928,15508,Wed,Weekday,-451
2018-09-19,15258,21,717,15516,16547,1032,16540,Wed,Weekday,-315
2018-09-19,15258,22,12,15528,16547,7,16547,Wed,Weekday,5
2018-09-19,15258,23,0,15528,16547,0,16547,Wed,Weekday,0
2018-09-20,15921,6,0,0,14030,149,261,Thu,Weekday,-149
2018-09-20,15921,7,1447,1447,14030,3398,3659,Thu,Weekday,-1951
2018-09-20,15921,8,3096,4543,14030,484,4143,Thu,Weekday,2612
2018-09-20,15921,9,444,4987,14030,230,4373,Thu,Weekday,214
2018-09-20,15921,10,50,5037,14030,97,4470,Thu,Weekday,-47
2018-09-20,15921,11,1531,6568,14030,1062,5532,Thu,Weekday,469
2018-09-20,15921,12,336,6904,14030,334,5866,Thu,Weekday,2
2018-09-20,15921,13,549,7453,14030,464,6330,Thu,Weekday,85
2018-09-20,15921,14,446,7899,14030,272,6602,Thu,Weekday,174
2018-09-20,15921,15,256,8155,14030,201,6803,Thu,Weekday,55
2018-09-20,15921,16,518,8673,14030,240,7043,Thu,Weekday,278
2018-09-20,15921,17,2551,11224,14030,4718,11761,Thu,Weekday,-2167
2018-09-20,15921,18,3881,15105,14030,1165,12926,Thu,Weekday,2716
2018-09-20,15921,19,657,15762,14030,665,13591,Thu,Weekday,-8
2018-09-20,15921,20,140,15902,14030,431,14022,Thu,Weekday,-291
2018-09-20,15921,21,19,15921,14030,0,14022,Thu,Weekday,19
2018-09-20,15921,22,0,15921,14030,0,14022,Thu,Weekday,0
2018-09-20,15921,23,0,15921,14030,8,14030,Thu,Weekday,-8
2018-09-21,16933,6,0,278,20558,312,403,Fri,Weekday,-312
2018-09-21,16933,7,875,1153,20558,887,1290,Fri,Weekday,-12
2018-09-21,16933,8,253,1406,20558,242,1532,Fri,Weekday,11
2018-09-21,16933,9,0,1406,20558,392,1924,Fri,Weekday,-392
2018-09-21,16933,10,242,1648,20558,1918,3842,Fri,Weekday,-1676
2018-09-21,16933,11,2037,3685,20558,272,4114,Fri,Weekday,1765
2018-09-21,16933,12,0,3685,20558,859,4973,Fri,Weekday,-859
2018-09-21,16933,13,1567,5252,20558,996,5969,Fri,Weekday,571
2018-09-21,16933,14,1295,6547,20558,548,6517,Fri,Weekday,747
2018-09-21,16933,15,390,6937,20558,434,6951,Fri,Weekday,-44
2018-09-21,16933,16,860,7797,20558,756,7707,Fri,Weekday,104
2018-09-21,16933,17,3188,10985,20558,4362,12069,Fri,Weekday,-1174
2018-09-21,16933,18,0,10985,20558,870,12939,Fri,Weekday,-870
2018-09-21,16933,19,4347,15332,20558,777,13716,Fri,Weekday,3570
2018-09-21,16933,20,0,15332,20558,1552,15268,Fri,Weekday,-1552
2018-09-21,16933,21,1014,16346,20558,2365,17633,Fri,Weekday,-1351
2018-09-21,16933,22,73,16419,20558,2553,20186,Fri,Weekday,-2480
2018-09-21,16933,23,792,17211,20558,350,20536,Fri,Weekday,442
2018-09-22,33287,6,0,0,30117,0,68,Sat,Weekend,0
2018-09-22,33287,7,0,0,30117,2464,2532,Sat,Weekend,-2464
2018-09-22,33287,8,3272,3272,30117,678,3210,Sat,Weekend,2594
2018-09-22,33287,9,1002,4274,30117,684,3894,Sat,Weekend,318
2018-09-22,33287,10,505,4779,30117,2067,5961,Sat,Weekend,-1562
2018-09-22,33287,11,3588,8367,30117,1778,7739,Sat,Weekend,1810
2018-09-22,33287,12,3285,11652,30117,3032,10771,Sat,Weekend,253
2018-09-22,33287,13,2389,14041,30117,3101,13872,Sat,Weekend,-712
2018-09-22,33287,14,3436,17477,30117,2021,15893,Sat,Weekend,1415
2018-09-22,33287,15,2558,20035,30117,3266,19159,Sat,Weekend,-708
2018-09-22,33287,16,1510,21545,30117,258,19417,Sat,Weekend,1252
2018-09-22,33287,17,177,21722,30117,2900,22317,Sat,Weekend,-2723
2018-09-22,33287,18,7366,29088,30117,5096,27413,Sat,Weekend,2270
2018-09-22,33287,19,2628,31716,30117,1309,28722,Sat,Weekend,1319
2018-09-22,33287,20,664,32380,30117,300,29022,Sat,Weekend,364
2018-09-22,33287,21,388,32768,30117,355,29377,Sat,Weekend,33
2018-09-22,33287,22,97,32865,30117,681,30058,Sat,Weekend,-584
2018-09-22,33287,23,422,33287,30117,48,30106,Sat,Weekend,374
2018-09-23,13133,6,0,0,11790,14,14,Sun,Weekend,-14
2018-09-23,13133,7,509,509,11790,1003,1017,Sun,Weekend,-494
2018-09-23,13133,8,957,1466,11790,560,1577,Sun,Weekend,397
2018-09-23,13133,9,716,2182,11790,416,1993,Sun,Weekend,300
2018-09-23,13133,10,705,2887,11790,699,2692,Sun,Weekend,6
2018-09-23,13133,11,415,3302,11790,599,3291,Sun,Weekend,-184
2018-09-23,13133,12,697,3999,11790,675,3966,Sun,Weekend,22
2018-09-23,13133,13,489,4488,11790,719,4685,Sun,Weekend,-230
2018-09-23,13133,14,816,5304,11790,323,5008,Sun,Weekend,493
2018-09-23,13133,15,713,6017,11790,668,5676,Sun,Weekend,45
2018-09-23,13133,16,367,6384,11790,540,6216,Sun,Weekend,-173
2018-09-23,13133,17,495,6879,11790,614,6830,Sun,Weekend,-119
2018-09-23,13133,18,496,7375,11790,780,7610,Sun,Weekend,-284
2018-09-23,13133,19,1396,8771,11790,1411,9021,Sun,Weekend,-15
2018-09-23,13133,20,670,9441,11790,434,9455,Sun,Weekend,236
2018-09-23,13133,21,2815,12256,11790,2313,11768,Sun,Weekend,502
2018-09-23,13133,22,877,13133,11790,7,11775,Sun,Weekend,870
2018-09-23,13133,23,0,13133,11790,0,11775,Sun,Weekend,0
2018-09-24,15126,6,0,275,15168,394,456,Mon,Weekday,-394
2018-09-24,15126,7,132,407,15168,761,1217,Mon,Weekday,-629
2018-09-24,15126,8,789,1196,15168,290,1507,Mon,Weekday,499
2018-09-24,15126,9,346,1542,15168,133,1640,Mon,Weekday,213
2018-09-24,15126,10,226,1768,15168,723,2363,Mon,Weekday,-497
2018-09-24,15126,11,1218,2986,15168,910,3273,Mon,Weekday,308
2018-09-24,15126,12,546,3532,15168,325,3598,Mon,Weekday,221
2018-09-24,15126,13,72,3604,15168,577,4175,Mon,Weekday,-505
2018-09-24,15126,14,961,4565,15168,720,4895,Mon,Weekday,241
2018-09-24,15126,15,389,4954,15168,1778,6673,Mon,Weekday,-1389
2018-09-24,15126,16,1960,6914,15168,300,6973,Mon,Weekday,1660
2018-09-24,15126,17,322,7236,15168,148,7121,Mon,Weekday,174
2018-09-24,15126,18,199,7435,15168,814,7935,Mon,Weekday,-615
2018-09-24,15126,19,1529,8964,15168,1869,9804,Mon,Weekday,-340
2018-09-24,15126,20,1661,10625,15168,483,10287,Mon,Weekday,1178
2018-09-24,15126,21,7,10632,15168,4140,14427,Mon,Weekday,-4133
2018-09-24,15126,22,4769,15401,15168,734,15161,Mon,Weekday,4035
2018-09-24,15126,23,0,15401,15168,7,15168,Mon,Weekday,-7
2018-09-25,13132,6,0,353,16324,851,881,Tue,Weekday,-851
2018-09-25,13132,7,471,824,16324,812,1693,Tue,Weekday,-341
2018-09-25,13132,8,813,1637,16324,1623,3316,Tue,Weekday,-810
2018-09-25,13132,9,2653,4290,16324,2120,5436,Tue,Weekday,533
2018-09-25,13132,10,52,4342,16324,90,5526,Tue,Weekday,-38
2018-09-25,13132,11,8,4350,16324,172,5698,Tue,Weekday,-164
2018-09-25,13132,12,467,4817,16324,705,6403,Tue,Weekday,-238
2018-09-25,13132,13,2117,6934,16324,1729,8132,Tue,Weekday,388
2018-09-25,13132,14,0,6934,16324,356,8488,Tue,Weekday,-356
2018-09-25,13132,15,179,7113,16324,195,8683,Tue,Weekday,-16
2018-09-25,13132,16,188,7301,16324,2038,10721,Tue,Weekday,-1850
2018-09-25,13132,17,2261,9562,16324,1767,12488,Tue,Weekday,494
2018-09-25,13132,18,1776,11338,16324,1252,13740,Tue,Weekday,524
2018-09-25,13132,19,684,12022,16324,982,14722,Tue,Weekday,-298
2018-09-25,13132,20,855,12877,16324,658,15380,Tue,Weekday,197
2018-09-25,13132,21,198,13075,16324,874,16254,Tue,Weekday,-676
2018-09-25,13132,22,410,13485,16324,62,16316,Tue,Weekday,348
2018-09-25,13132,23,0,13485,16324,8,16324,Tue,Weekday,-8
2018-09-26,18364,6,0,263,19017,436,568,Wed,Weekday,-436
2018-09-26,18364,7,1799,2062,19017,1566,2134,Wed,Weekday,233
2018-09-26,18364,8,0,2062,19017,216,2350,Wed,Weekday,-216
2018-09-26,18364,9,207,2269,19017,210,2560,Wed,Weekday,-3
2018-09-26,18364,10,0,2269,19017,520,3080,Wed,Weekday,-520
2018-09-26,18364,11,2823,5092,19017,2207,5287,Wed,Weekday,616
2018-09-26,18364,12,921,6013,19017,2379,7666,Wed,Weekday,-1458
2018-09-26,18364,13,1709,7722,19017,509,8175,Wed,Weekday,1200
2018-09-26,18364,14,508,8230,19017,994,9169,Wed,Weekday,-486
2018-09-26,18364,15,465,8695,19017,973,10142,Wed,Weekday,-508
2018-09-26,18364,16,639,9334,19017,28,10170,Wed,Weekday,611
2018-09-26,18364,17,22,9356,19017,1811,11981,Wed,Weekday,-1789
2018-09-26,18364,18,2544,11900,19017,820,12801,Wed,Weekday,1724
2018-09-26,18364,19,1042,12942,19017,2165,14966,Wed,Weekday,-1123
2018-09-26,18364,20,1973,14915,19017,350,15316,Wed,Weekday,1623
2018-09-26,18364,21,1769,16684,19017,1560,16876,Wed,Weekday,209
2018-09-26,18364,22,18,16702,19017,1111,17987,Wed,Weekday,-1093
2018-09-26,18364,23,1925,18627,19017,1030,19017,Wed,Weekday,895
2018-09-27,17915,6,0,454,17651,113,443,Thu,Weekday,-113
2018-09-27,17915,7,610,1064,17651,1064,1507,Thu,Weekday,-454
2018-09-27,17915,8,1008,2072,17651,258,1765,Thu,Weekday,750
2018-09-27,17915,9,122,2194,17651,112,1877,Thu,Weekday,10
2018-09-27,17915,10,150,2344,17651,371,2248,Thu,Weekday,-221
2018-09-27,17915,11,1281,3625,17651,1296,3544,Thu,Weekday,-15
2018-09-27,17915,12,680,4305,17651,475,4019,Thu,Weekday,205
2018-09-27,17915,13,338,4643,17651,370,4389,Thu,Weekday,-32
2018-09-27,17915,14,438,5081,17651,123,4512,Thu,Weekday,315
2018-09-27,17915,15,129,5210,17651,188,4700,Thu,Weekday,-59
2018-09-27,17915,16,89,5299,17651,489,5189,Thu,Weekday,-400
2018-09-27,17915,17,3243,8542,17651,4958,10147,Thu,Weekday,-1715
2018-09-27,17915,18,3056,11598,17651,1176,11323,Thu,Weekday,1880
2018-09-27,17915,19,1590,13188,17651,2591,13914,Thu,Weekday,-1001
2018-09-27,17915,20,3543,16731,17651,2252,16166,Thu,Weekday,1291
2018-09-27,17915,21,1145,17876,17651,1187,17353,Thu,Weekday,-42
2018-09-27,17915,22,493,18369,17651,298,17651,Thu,Weekday,195
2018-09-27,17915,23,0,18369,17651,0,17651,Thu,Weekday,0
2018-09-28,18284,6,0,32,22106,304,360,Fri,Weekday,-304
2018-09-28,18284,7,1356,1388,22106,3712,4072,Fri,Weekday,-2356
2018-09-28,18284,8,2908,4296,22106,212,4284,Fri,Weekday,2696
2018-09-28,18284,9,295,4591,22106,370,4654,Fri,Weekday,-75
2018-09-28,18284,10,492,5083,22106,224,4878,Fri,Weekday,268
2018-09-28,18284,11,918,6001,22106,854,5732,Fri,Weekday,64
2018-09-28,18284,12,478,6479,22106,655,6387,Fri,Weekday,-177
2018-09-28,18284,13,322,6801,22106,488,6875,Fri,Weekday,-166
2018-09-28,18284,14,30,6831,22106,33,6908,Fri,Weekday,-3
2018-09-28,18284,15,310,7141,22106,230,7138,Fri,Weekday,80
2018-09-28,18284,16,124,7265,22106,251,7389,Fri,Weekday,-127
2018-09-28,18284,17,2927,10192,22106,4939,12328,Fri,Weekday,-2012
2018-09-28,18284,18,3219,13411,22106,601,12929,Fri,Weekday,2618
2018-09-28,18284,19,893,14304,22106,715,13644,Fri,Weekday,178
2018-09-28,18284,20,2626,16930,22106,3878,17522,Fri,Weekday,-1252
2018-09-28,18284,21,69,16999,22106,3047,20569,Fri,Weekday,-2978
2018-09-28,18284,22,784,17783,22106,1333,21902,Fri,Weekday,-549
2018-09-28,18284,23,533,18316,22106,204,22106,Fri,Weekday,329
2018-09-29,16905,6,0,0,23732,0,0,Sat,Weekend,0
2018-09-29,16905,7,0,0,23732,2674,2674,Sat,Weekend,-2674
2018-09-29,16905,8,3330,3330,23732,788,3462,Sat,Weekend,2542
2018-09-29,16905,9,796,4126,23732,752,4214,Sat,Weekend,44
2018-09-29,16905,10,287,4413,23732,646,4860,Sat,Weekend,-359
2018-09-29,16905,11,754,5167,23732,405,5265,Sat,Weekend,349
2018-09-29,16905,12,593,5760,23732,1132,6397,Sat,Weekend,-539
